Time,Res_Freq,Amplitude,Phase,Sample_number,Peak,Before_compression,After_compression,Compression_ratio,Compression_time
74.850281,740.482984,0.124,86.74,5,0,13.99,11.2,1.249107142857143,0.0
74.750276,797.458212,0.124,92.37,5,0,13.99,11.2,1.249107142857143,0.0
74.450258,804.566941,0.11,95.34,5,0,13.99,11.2,1.249107142857143,0.0
74.65027,821.63537,0.126,87.3,5,0,13.99,11.2,1.249107142857143,0.0
74.350253,822.985835,0.14,88.77,5,0,13.99,11.2,1.249107142857143,0.0
1413.299836,849.335234,0.14,85.89,7,1,14.33,11.3,1.2681415929203539,2245.699446
834.300719,851.959282,0.098,96.78,6,1,13.99,11.2,1.249107142857143,165.1504460000001
74.950287,860.344484,0.106,80.8,5,0,13.99,11.2,1.249107142857143,0.0
74.250247,863.737131,0.132,91.29,5,0,13.99,11.2,1.249107142857143,0.0
74.150241,863.737131,0.132,91.29,5,0,13.99,11.2,1.249107142857143,0.0
122.900029,864.712327,0.176,98.77,12,0,14.82,11.8,1.2559322033898304,0.0
155.549897,867.172594,0.12,86.16,6,1,13.99,11.2,1.249107142857143,165.1504460000001
834.200714,867.386074,0.154,83.7,6,1,13.99,11.2,1.249107142857143,165.1504460000001
834.100708,867.386074,0.154,83.7,6,1,13.99,11.2,1.249107142857143,165.1504460000001
74.550264,876.455751,0.106,79.41,5,0,13.99,11.2,1.249107142857143,0.0
122.800024,880.814375,0.18,85.24,12,0,14.82,11.8,1.2559322033898304,0.0
74.050236,893.385369,0.158,91.45,5,0,13.99,11.2,1.249107142857143,0.0
123.050038,895.776477,0.184,75.45,12,0,14.82,11.8,1.2559322033898304,0.0
123.150043,913.06734,0.246,68.93,12,0,14.82,11.8,1.2559322033898304,0.0
155.449891,918.262675,0.154,92.23,6,0,13.99,11.2,1.249107142857143,165.1504460000001
73.95023,923.463315,0.148,90.0,5,0,13.99,11.2,1.249107142857143,0.0
123.250049,925.867136,0.422,63.9,12,0,14.82,11.8,1.2559322033898304,0.0
155.349885,942.063834,0.138,91.24,6,0,13.99,11.2,1.249107142857143,165.1504460000001
73.850224,961.076337,0.158,85.06,5,0,13.99,11.2,1.249107142857143,0.0
155.24988,968.961673,0.148,93.09,6,0,13.99,11.2,1.249107142857143,165.1504460000001
937.950647,970.132444,0.148,87.68,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
834.000702,973.574758,0.178,87.44,6,1,13.99,11.2,1.249107142857143,165.1504460000001
1413.199831,984.983918,0.19,85.19,7,1,14.33,11.3,1.2681415929203539,2245.699446
707.000438,987.904494,0.16,90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
155.150874,992.205676,0.136,86.24,6,0,13.99,11.2,1.249107142857143,165.1504460000001
816.200684,997.185684,0.154,88.49,6,1,13.99,11.2,1.249107142857143,165.1504460000001
833.900697,1018.846491,0.21,86.46,6,1,13.99,11.2,1.249107142857143,165.1504460000001
1413.399842,1023.293676,0.116,82.15,7,1,14.33,11.3,1.2681415929203539,2245.699446
706.900433,1034.926293,0.23,85.26,7,1,14.33,11.3,1.2681415929203539,2245.699446
816.100678,1036.716665,0.182,91.56,6,1,13.99,11.2,1.249107142857143,165.1504460000001
937.850642,1040.173647,0.222,85.6,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
155.050869,1049.702185,0.172,86.06,6,0,13.99,11.2,1.249107142857143,165.1504460000001
828.700399,1056.815211,0.112,112.91,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
122.700018,1061.45672,0.178,91.94,12,0,14.82,11.8,1.2559322033898304,0.0
792.850348,1061.831575,0.146,98.18,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
793.000357,1061.831575,0.146,98.18,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
816.000673,1065.377874,0.152,84.74,6,1,13.99,11.2,1.249107142857143,165.1504460000001
828.600393,1066.352419,0.218,85.02,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
833.800691,1075.336356,0.2,83.41,6,1,13.99,11.2,1.249107142857143,165.1504460000001
792.750342,1082.442329,0.166,86.92,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1413.499847,1086.249567,0.152,78.99,7,1,14.33,11.3,1.2681415929203539,2245.699446
122.600012,1098.115654,0.222,84.92,12,0,14.82,11.8,1.2559322033898304,0.0
73.750218,1100.238678,0.19,87.89,5,0,13.99,11.2,1.249107142857143,0.0
131.350513,1101.708875,0.158,92.54,7,1,14.33,11.3,1.2681415929203539,2245.699446
1432.299923,1108.647777,0.162,89.65,7,1,14.33,11.3,1.2681415929203539,2245.699446
600.450344,1110.639757,0.196,90.87,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
154.950863,1112.864631,0.174,86.42,6,0,13.99,11.2,1.249107142857143,165.1504460000001
123.351055,1114.058717,1.624,81.84,12,0,14.82,11.8,1.2559322033898304,0.0
2813.749938,1126.422312,0.012,85.24,7,1,14.33,11.3,1.2681415929203539,2245.699446
123.551066,1132.086235,0.606,66.32,12,0,14.82,11.8,1.2559322033898304,0.0
123.451061,1132.086235,0.606,66.32,12,0,14.82,11.8,1.2559322033898304,0.0
131.250507,1138.404571,0.222,85.88,7,1,14.33,11.3,1.2681415929203539,2245.699446
2813.849943,1144.858205,0.006,66.8,7,1,14.33,11.3,1.2681415929203539,2245.699446
2813.949949,1145.350004,0.004,-180.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
600.350338,1151.346266,0.212,85.19,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
815.900667,1154.710427,0.194,87.29,6,1,13.99,11.2,1.249107142857143,165.1504460000001
2830.499896,1158.226697,0.014,-94.4,7,1,14.33,11.3,1.2681415929203539,2245.699446
73.650213,1164.656659,0.216,85.5,5,0,13.99,11.2,1.249107142857143,0.0
1432.199917,1164.723455,0.224,85.66,7,1,14.33,11.3,1.2681415929203539,2245.699446
123.650072,1166.317112,0.418,74.0,12,0,14.82,11.8,1.2559322033898304,0.0
827.800348,1168.724651,0.178,84.84,6,1,13.99,11.2,1.249107142857143,165.1504460000001
154.750851,1175.055717,0.198,88.27,6,0,13.99,11.2,1.249107142857143,165.1504460000001
154.850857,1175.055717,0.198,88.27,6,0,13.99,11.2,1.249107142857143,165.1504460000001
792.650337,1179.624262,0.184,90.93,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
123.750078,1191.985771,0.446,70.63,12,0,14.82,11.8,1.2559322033898304,0.0
60.545463,1196.021185,0.218,84.5,4,0,14.0,11.2,1.25,0.0
937.750636,1205.29173,0.24,85.73,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2830.699907,1208.670362,0.002,-90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
815.800661,1209.764539,0.21,84.59,6,1,13.99,11.2,1.249107142857143,165.1504460000001
2863.299771,1210.632366,0.012,135.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2835.100159,1210.716076,0.012,-94.4,7,1,14.33,11.3,1.2681415929203539,2245.699446
2863.199766,1215.645418,0.012,-94.4,7,1,14.33,11.3,1.2681415929203539,2245.699446
2830.799912,1216.06742,0.002,-135.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2830.899918,1216.06742,0.002,-135.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
154.650846,1223.124419,0.192,92.64,6,0,13.99,11.2,1.249107142857143,165.1504460000001
2835.200164,1224.076111,0.016,59.54,7,1,14.33,11.3,1.2681415929203539,2245.699446
829.100421,1224.778407,0.158,92.9,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
829.000416,1224.778407,0.158,92.9,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
825.500216,1225.926612,0.238,85.68,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
825.600222,1225.926612,0.238,85.68,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
792.550331,1226.126032,0.14,95.63,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
833.700685,1226.926046,0.208,86.15,6,1,13.99,11.2,1.249107142857143,165.1504460000001
2835.400176,1229.558315,0.004,135.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2835.30017,1234.649735,0.012,53.97,7,1,14.33,11.3,1.2681415929203539,2245.699446
794.700454,1243.279676,0.194,86.76,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2844.399691,1246.618592,0.014,85.92,7,1,14.33,11.3,1.2681415929203539,2245.699446
826.80029,1248.05341,0.18,130.64,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2834.800141,1249.886086,0.028,-94.09,7,1,14.33,11.3,1.2681415929203539,2245.699446
2834.902147,1252.818365,0.01,-160.02,7,1,14.33,11.3,1.2681415929203539,2245.699446
154.55084,1253.657242,0.202,87.75,6,0,13.99,11.2,1.249107142857143,165.1504460000001
826.702284,1253.998257,0.196,85.65,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
792.450325,1255.185496,0.194,87.95,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
828.90041,1262.607513,0.162,89.65,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1412.999819,1263.104462,0.276,86.06,7,1,14.33,11.3,1.2681415929203539,2245.699446
827.700342,1263.872584,0.23,85.28,6,1,13.99,11.2,1.249107142857143,165.1504460000001
827.600336,1263.872584,0.23,85.28,6,1,13.99,11.2,1.249107142857143,165.1504460000001
123.850084,1264.05673,0.438,78.61,12,0,14.82,11.8,1.2559322033898304,0.0
2830.599901,1266.200068,0.006,-99.46,7,1,14.33,11.3,1.2681415929203539,2245.699446
131.450519,1268.207742,0.172,81.68,7,1,14.33,11.3,1.2681415929203539,2245.699446
794.80046,1286.062432,0.304,75.11,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
123.950089,1287.251657,0.464,68.22,12,0,14.82,11.8,1.2559322033898304,0.0
2845.199736,1287.989984,0.014,101.31,7,1,14.33,11.3,1.2681415929203539,2245.699446
1413.099825,1289.850586,0.194,70.45,7,1,14.33,11.3,1.2681415929203539,2245.699446
2851.700108,1290.732783,0.004,165.96,7,1,14.33,11.3,1.2681415929203539,2245.699446
2851.600102,1291.767785,0.008,-66.04,7,1,14.33,11.3,1.2681415929203539,2245.699446
813.900553,1298.509042,0.214,87.06,6,1,13.99,11.2,1.249107142857143,165.1504460000001
833.600679,1299.362447,0.226,86.19,6,1,13.99,11.2,1.249107142857143,165.1504460000001
73.550207,1301.115517,0.232,87.54,5,0,13.99,11.2,1.249107142857143,0.0
2851.500096,1303.0793,0.008,-75.96,7,1,14.33,11.3,1.2681415929203539,2245.699446
813.600535,1304.55546,0.244,83.97,6,1,13.99,11.2,1.249107142857143,165.1504460000001
794.900465,1305.245118,0.282,64.98,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2845.09973,1308.731228,0.018,-30.46,7,1,14.33,11.3,1.2681415929203539,2245.699446
2844.999725,1308.731228,0.018,-30.46,7,1,14.33,11.3,1.2681415929203539,2245.699446
154.450834,1309.121787,0.228,83.99,6,0,13.99,11.2,1.249107142857143,165.1504460000001
2851.101074,1309.220233,0.014,-31.61,7,1,14.33,11.3,1.2681415929203539,2245.699446
2851.200079,1309.220233,0.014,-31.61,7,1,14.33,11.3,1.2681415929203539,2245.699446
2844.899719,1311.831205,0.018,-93.18,7,1,14.33,11.3,1.2681415929203539,2245.699446
2851.000068,1312.48125,0.006,90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2851.300085,1315.022743,0.012,36.03,7,1,14.33,11.3,1.2681415929203539,2245.699446
1207.150045,1315.188644,0.24,86.94,7,1,14.33,11.3,1.2681415929203539,2245.699446
2630.300445,1315.354403,6.63,68.9,7,1,14.33,11.3,1.2681415929203539,2245.699446
600.250332,1315.38381,0.372,84.52,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
815.700655,1315.984795,0.246,90.49,6,1,13.99,11.2,1.249107142857143,165.1504460000001
2836.500238,1318.586831,0.008,-90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2836.600245,1319.153259,0.002,0.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
798.30066,1319.441431,0.224,88.2,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2851.400091,1321.029852,0.004,36.87,7,1,14.33,11.3,1.2681415929203539,2245.699446
706.800426,1321.0554,0.226,90.5,7,1,14.33,11.3,1.2681415929203539,2245.699446
60.745474,1321.284854,0.24,87.85,4,0,14.0,11.2,1.25,0.0
131.150501,1321.341138,0.232,87.07,7,1,14.33,11.3,1.2681415929203539,2245.699446
2836.70025,1322.248042,0.012,19.98,7,1,14.33,11.3,1.2681415929203539,2245.699446
801.649852,1322.446456,0.124,86.77,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
828.800405,1323.2151,0.23,86.79,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
794.400437,1325.830166,0.25,86.86,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2836.801256,1327.631478,0.004,33.69,7,1,14.33,11.3,1.2681415929203539,2245.699446
2836.900261,1328.722988,0.012,4.4,7,1,14.33,11.3,1.2681415929203539,2245.699446
2837.000267,1329.293771,0.002,-180.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
124.050095,1333.080634,0.448,75.38,12,0,14.82,11.8,1.2559322033898304,0.0
828.507388,1338.935618,0.206,91.35,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
792.35032,1339.936529,0.21,91.9,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2630.40045,1340.343055,7.676,69.01,7,1,14.33,11.3,1.2681415929203539,2245.699446
2809.349686,1340.973605,0.048,175.03,7,1,14.33,11.3,1.2681415929203539,2245.699446
2809.24968,1340.981797,0.002,90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2870.700195,1342.307778,0.006,-90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
2809.94972,1346.575255,0.044,94.97,7,1,14.33,11.3,1.2681415929203539,2245.699446
2848.399919,1366.206368,0.014,108.43,7,1,14.33,11.3,1.2681415929203539,2245.699446
2823.650504,1373.243748,0.01,-90.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
801.749857,1404.890926,0.192,78.75,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2828.799798,1420.056732,0.012,98.75,7,1,14.33,11.3,1.2681415929203539,2245.699446
2835.500181,1424.936901,0.016,-78.11,7,1,14.33,11.3,1.2681415929203539,2245.699446
2822.35043,1437.295499,0.006,159.44,7,1,14.33,11.3,1.2681415929203539,2245.699446
2823.550498,1438.606738,0.01,26.57,7,1,14.33,11.3,1.2681415929203539,2245.699446
2850.800056,1440.3964,0.01,-48.37,7,1,14.33,11.3,1.2681415929203539,2245.699446
2871.100218,1442.339959,0.004,141.34,7,1,14.33,11.3,1.2681415929203539,2245.699446
117.049695,1446.667674,3.902,4.9,7,1,14.33,11.3,1.2681415929203539,2245.699446
128.550353,1447.328658,2.282,18.37,9,1,12.8,10.3,1.2427184466019416,1032.556058
2852.700165,1448.209775,0.014,-176.19,7,1,14.33,11.3,1.2681415929203539,2245.699446
192.148991,1449.875322,19.94,-6.66,2,1,14.5,11.8,1.2288135593220337,71.49309
195.349174,1449.928468,19.968,-6.7,2,1,14.5,11.8,1.2288135593220337,71.49309
63.149612,1450.001584,19.884,-5.96,2,1,14.5,11.8,1.2288135593220337,71.49309
160.400175,1450.020448,19.24,-0.34,8,0,13.99,11.2,1.249107142857143,70.40002600000003
203.849659,1450.190526,19.74,-6.66,2,1,14.5,11.8,1.2288135593220337,71.49309
268.650366,1450.209661,19.842,-6.54,2,1,14.5,11.8,1.2288135593220337,71.49309
221.599675,1450.212062,19.872,-6.63,2,1,14.5,11.8,1.2288135593220337,71.49309
205.24974,1450.213308,19.722,-6.71,2,1,14.5,11.8,1.2288135593220337,71.49309
204.699708,1450.218369,19.706,-6.54,2,1,14.5,11.8,1.2288135593220337,71.49309
230.349175,1450.234852,19.782,-6.58,2,1,14.5,11.8,1.2288135593220337,71.49309
212.24914,1450.247486,19.75,-6.58,2,1,14.5,11.8,1.2288135593220337,71.49309
233.499355,1450.261435,19.84,-6.63,2,1,14.5,11.8,1.2288135593220337,71.49309
235.249455,1450.276624,19.878,-6.61,2,1,14.5,11.8,1.2288135593220337,71.49309
236.149507,1450.284219,19.854,-6.65,2,1,14.5,11.8,1.2288135593220337,71.49309
246.599105,1450.312082,19.732,-6.67,2,1,14.5,11.8,1.2288135593220337,71.49309
248.299202,1450.329805,19.702,-6.62,2,1,14.5,11.8,1.2288135593220337,71.49309
255.699625,1450.37158,19.704,-6.54,2,1,14.5,11.8,1.2288135593220337,71.49309
262.649023,1450.37412,19.67,-6.53,2,1,14.5,11.8,1.2288135593220337,71.49309
260.098877,1450.380446,19.706,-6.56,2,1,14.5,11.8,1.2288135593220337,71.49309
263.149052,1450.391841,19.726,-6.59,2,1,14.5,11.8,1.2288135593220337,71.49309
64.012661,1450.52319,19.986,-6.66,2,1,14.5,11.8,1.2288135593220337,71.49309
2826.849687,1453.427753,0.004,-66.8,7,1,14.33,11.3,1.2681415929203539,2245.699446
620.950517,1454.878228,19.892,-4.75,8,1,13.99,11.2,1.249107142857143,70.40002600000003
619.950459,1455.042009,19.812,-4.78,8,1,13.99,11.2,1.249107142857143,70.40002600000003
2854.000239,1455.953261,0.01,-135.0,7,1,14.33,11.3,1.2681415929203539,2245.699446
131.700532,1461.012397,1.092,35.46,13,1,14.82,11.8,1.2559322033898304,2.99917099999999
1161.506434,1463.317019,18.212,-2.7,9,1,12.8,10.3,1.2427184466019416,1032.556058
1176.509293,1467.664732,17.996,-6.05,9,1,12.8,10.3,1.2427184466019416,1032.556058
2822.850458,1469.042763,0.01,65.56,7,1,14.33,11.3,1.2681415929203539,2245.699446
2879.699709,1470.780612,0.022,36.87,7,1,14.33,11.3,1.2681415929203539,2245.699446
2847.599874,1470.781334,0.008,-113.2,7,1,14.33,11.3,1.2681415929203539,2245.699446
2872.500298,1471.1076,0.002,63.44,7,1,14.33,11.3,1.2681415929203539,2245.699446
2847.499868,1473.06966,0.004,-111.8,7,1,14.33,11.3,1.2681415929203539,2245.699446
950.700377,1477.341023,19.144,-17.96,8,0,13.99,11.2,1.249107142857143,70.40002600000003
1195.650387,1480.632658,16.822,0.61,9,1,12.8,10.3,1.2427184466019416,1032.556058
1192.300196,1486.592733,17.34,-3.74,9,1,12.8,10.3,1.2427184466019416,1032.556058
1011.049829,1488.686786,13.458,16.71,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
129.299396,1489.173528,0.418,59.95,2,1,14.5,11.8,1.2288135593220337,71.49309
170.400746,1507.343817,13.16,-60.92,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
1380.449957,1509.163225,0.466,68.84,7,1,14.33,11.3,1.2681415929203539,2245.699446
526.900137,1509.240056,18.356,35.48,13,0,14.82,11.8,1.2559322033898304,2.99917099999999
1339.500615,1512.603437,0.456,71.69,7,1,14.33,11.3,1.2681415929203539,2245.699446
134.899715,1518.805431,12.49,-62.47,13,1,14.82,11.8,1.2559322033898304,2.99917099999999
1104.200157,1521.349939,14.546,-15.09,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
952.300468,1524.427391,10.83,-70.77,7,1,14.33,11.3,1.2681415929203539,2245.699446
1103.600122,1527.391891,14.034,-14.26,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1014.550029,1537.659572,10.74,-2.01,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
777.200453,1549.593623,3.182,52.91,8,1,13.99,11.2,1.249107142857143,70.40002600000003
1097.050747,1553.605484,11.874,-6.41,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1096.250702,1554.66169,11.768,-6.17,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1093.850564,1565.655412,11.596,-10.83,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1063.249814,1571.238702,12.112,-18.89,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
2864.49984,1587.965626,0.006,-99.46,7,1,14.33,11.3,1.2681415929203539,2245.699446
798.000643,1596.027438,0.288,89.4,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
782.950782,1596.152047,0.446,66.31,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1066.049974,1599.279989,9.63,-6.8,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1090.900396,1599.439364,10.306,-17.28,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1065.599949,1600.216413,9.374,-6.84,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1022.550487,1600.442193,8.73,-20.54,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1022.700495,1600.442193,8.73,-20.54,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1065.499943,1600.445363,10.278,-9.25,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1067.450055,1600.557936,8.628,10.92,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
782.649765,1600.617498,1.058,34.1,7,1,14.33,11.3,1.2681415929203539,2245.699446
132.200561,1600.625879,6.46,-79.4,13,1,14.82,11.8,1.2559322033898304,2.99917099999999
762.351604,1600.685607,5.994,-80.95,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1065.399937,1601.01115,9.108,3.93,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
702.300169,1601.042171,0.278,80.94,7,1,14.33,11.3,1.2681415929203539,2245.699446
1282.60036,1601.07424,5.198,-73.86,7,1,14.33,11.3,1.2681415929203539,2245.699446
1090.751387,1601.143606,10.528,-18.15,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1062.250757,1601.66473,10.054,-42.69,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
654.150415,1601.844361,4.914,31.91,6,1,13.99,11.2,1.249107142857143,165.1504460000001
130.750479,1602.031036,6.038,-81.25,9,1,12.8,10.3,1.2427184466019416,1032.556058
1018.300243,1602.226823,9.242,-6.09,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1018.200238,1602.351235,8.642,11.4,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1024.200581,1602.418096,7.828,12.73,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1024.300587,1602.418096,7.828,12.73,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
772.450181,1602.447479,0.334,69.47,7,1,14.33,11.3,1.2681415929203539,2245.699446
1022.45048,1602.62539,8.216,-9.78,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
827.700342,1602.854144,0.246,69.61,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1090.650382,1602.976093,10.428,-16.47,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
124.750135,1603.047856,0.552,74.01,12,0,14.82,11.8,1.2559322033898304,0.0
1067.556061,1603.081005,8.43,12.17,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
169.800712,1603.109381,6.146,-79.87,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
107.450146,1603.202753,0.254,78.83,7,1,14.33,11.3,1.2681415929203539,2245.699446
1022.350475,1603.266269,8.842,-15.43,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
950.40036,1603.392385,5.896,-83.1,7,1,14.33,11.3,1.2681415929203539,2245.699446
1018.400249,1603.408433,8.982,3.16,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1018.500255,1603.408433,8.982,3.16,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1339.900638,1603.776052,0.452,62.47,7,1,14.33,11.3,1.2681415929203539,2245.699446
1024.400592,1604.493081,7.96,9.23,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1090.550376,1604.566925,10.348,-15.64,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
126.05021,1604.644411,6.238,-79.0,12,0,14.82,11.8,1.2559322033898304,0.0
1022.250469,1604.707769,8.93,-16.68,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1018.60026,1604.831227,8.906,4.82,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
957.499766,1605.446393,5.914,-82.27,7,1,14.33,11.3,1.2681415929203539,2245.699446
1067.650066,1605.695716,8.328,12.73,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
693.899689,1605.978166,5.848,-82.88,7,1,14.33,11.3,1.2681415929203539,2245.699446
1090.45037,1606.039757,10.31,-15.51,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1024.500598,1606.204466,8.024,6.78,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1018.700266,1606.255284,8.908,4.82,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1022.150464,1606.330672,9.218,-16.66,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
768.449953,1606.698289,0.46,64.66,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1090.350364,1607.495247,10.262,-15.35,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1024.600604,1607.552594,8.042,4.29,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1062.150752,1607.714941,9.748,-44.63,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1018.800272,1607.73756,8.872,5.21,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
125.849198,1607.864325,1.136,43.6,2,1,14.5,11.8,1.2288135593220337,71.49309
1022.050458,1607.952322,9.016,-23.04,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1024.700609,1608.049195,9.23,-1.67,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1020.650378,1608.265341,7.81,-5.94,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1020.552372,1608.265341,7.81,-5.94,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1067.850077,1608.330435,8.238,12.83,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1067.750072,1608.330435,8.238,12.83,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1020.450366,1608.369177,7.898,-6.8,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1020.750383,1608.374856,7.838,-4.42,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1020.35036,1608.593681,8.12,-7.01,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1282.700366,1608.641713,1.02,37.82,7,1,14.33,11.3,1.2681415929203539,2245.699446
1020.850389,1608.730584,8.016,-2.67,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1020.250355,1608.847686,8.316,-7.05,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
600.050321,1608.903438,0.356,68.71,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
599.950315,1608.903438,0.356,68.71,1,1,14.6,11.8,1.2372881355932202,148.39948799999996
1090.253359,1608.929047,10.29,-15.61,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
1194.450319,1608.985797,5.802,-82.98,7,1,14.33,11.3,1.2681415929203539,2245.699446
654.250421,1609.064981,4.546,33.8,6,1,13.99,11.2,1.249107142857143,165.1504460000001
1020.100346,1609.107346,8.402,-8.34,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1018.900278,1609.259298,8.892,5.47,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1020.950395,1609.301115,8.144,-1.15,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
948.30024,1609.494936,8.032,-65.39,8,0,13.99,11.2,1.249107142857143,70.40002600000003
1020.002341,1609.548226,8.396,-10.29,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1024.800615,1609.740674,8.23,6.62,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
1009.249726,1609.886591,0.25,79.14,7,1,14.33,11.3,1.2681415929203539,2245.699446
1021.050401,1610.059265,8.214,0.17,11,1,14.33,11.3,1.2681415929203539,188.85680300000013
927.350041,1610.177108,0.282,74.25,11,0,14.33,11.3,1.2681415929203539,188.85680300000013
